summary_path,summary_mtime,family,config_id,seed,budget_per_class,class_id,real_only_precision,real_plus_synth_precision,delta_precision,real_only_recall,real_plus_synth_recall,delta_recall,real_only_f1,real_plus_synth_f1,delta_f1,support
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_101711.json,1779636737.358589,GAN,paper3_gan_aug_minority_heavy_c4c7_b500,42,500,4,0.7926509186351706,0.7114164904862579,-0.08123442814891269,0.6786516853932584,0.7561797752808989,0.07752808988764048,0.7312348668280871,0.7331154684095861,0.0018806015814989419,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_101711.json,1779636737.358589,GAN,paper3_gan_aug_minority_heavy_c4c7_b500,42,500,7,0.7255102040816327,0.7637292464878672,0.03821904240623453,0.7830396475770925,0.6585903083700441,-0.12444933920704848,0.753177966101695,0.7072738024837374,-0.04590416361795757,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_110405.json,1779639550.722963,GAN,paper3_gan_aug_minority_heavy_c4c7_b500,43,500,4,0.6454388984509466,0.7668463611859838,0.12140746273503722,0.8426966292134831,0.6393258426966292,-0.20337078651685392,0.7309941520467836,0.6973039215686274,-0.033690230478156225,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_110405.json,1779639550.722963,GAN,paper3_gan_aug_minority_heavy_c4c7_b500,43,500,7,0.7994269340974212,0.7118463180362861,-0.0875806160611351,0.6145374449339207,0.7345814977973568,0.12004405286343611,0.6948941469489415,0.7230352303523035,0.028141083403362077,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_115011.json,1779642314.629636,GAN,paper3_gan_aug_minority_heavy_c4c7_b500,44,500,4,0.6896551724137931,0.7855227882037533,0.09586761578996017,0.8764044943820225,0.6584269662921348,-0.21797752808988768,0.7718951014349332,0.7163814180929096,-0.05551368334202367,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_115011.json,1779642314.629636,GAN,paper3_gan_aug_minority_heavy_c4c7_b500,44,500,7,0.8476923076923077,0.7514792899408284,-0.09621301775147939,0.6068281938325991,0.6993392070484582,0.09251101321585908,0.7073170731707317,0.7244723331431832,0.017155259972451486,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_103328.json,1779637719.55512,GAN,paper3_gan_aug_minority_heavy_c4c7_b2000,42,2000,4,0.7855263157894737,0.7472924187725631,-0.0382338970169106,0.6707865168539325,0.697752808988764,0.026966292134831482,0.7236363636363636,0.7216734456711215,-0.0019629179652421724,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_103328.json,1779637719.55512,GAN,paper3_gan_aug_minority_heavy_c4c7_b2000,42,2000,7,0.7169625246548323,0.7354260089686099,0.018463484313777534,0.8006607929515418,0.7224669603524229,-0.07819383259911894,0.7565036420395421,0.7288888888888889,-0.027614753150653204,908
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_111930.json,1779640484.730513,GAN,paper3_gan_aug_minority_heavy_c4c7_b2000,43,2000,4,0.6774509803921569,0.686818632309217,0.009367651917060127,0.7764044943820225,0.7786516853932585,0.0022471910112359383,0.7235602094240837,0.7298578199052133,0.006297610481129534,890
/home/bruno.fonkeng/gencys/artifacts_paper3/gan/summaries/summary_20260524_111930.json,1779640484.730513,GAN,paper3_gan_aug_minority_heavy_c4c7_b2000,43,2000,7,0.7596618357487923,0.757537688442211,-0.002124147306581281,0.6927312775330396,0.6640969162995595,-0.028634361233480177,0.7246543778801844,0.7077464788732394,-0.016907899006945004,908
